"day","form","Study ID","Q1","Q1.1","Q2","Q2/joyful_happy","Q2/thrilled_enthusiastic","Q2/calm_relaxed","Q2/accomplished_productive","Q2/upset_angry","Q2/exhausted_tired","Q2/bored_lethargic","Q2/irritated_frustrated","...15","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","PP","PP-F","WB","WB-F","Total","Total-F"
3,1,"P019",0,3,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,5,1,"work",4,0,0,4,4,5.11111111111111,5
4,1,"P019",0,3,"exhausted_tired",0,0,0,0,0,1,0,0,1,2,1,0,0,0,3,3,3,3,0,NA,NA,0.6,1,3,3,4.33333333333333,4
5,2,"P019",0,3,"bored_lethargic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3,3,1,"work",1,0,0,3,3,4.66666666666667,5
6,1,"P019",0,3,"bored_lethargic",0,0,0,0,0,0,1,0,1,1,1,1,0,0,3,3,3,3,1,"work",3,0.6,1,3,3,4.33333333333333,4
7,2,"P019",0,3,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
8,1,"P019",0,3,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,NA,NA,0,0,3,3,4.66666666666667,5
9,1,"P019",0,3,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,NA,NA,0,0,3,3,4.66666666666667,5
10,2,"P019",0,3,"exhausted_tired",0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,3,0,NA,NA,0,0,3,3,4.66666666666667,5
11,1,"P019",0,3,"exhausted_tired",0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,3,4,5,0,NA,NA,0.2,0,4,4,5,5
12,1,"P019",0,3,"bored_lethargic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3,3,1,"work",6,0,0,3,3,4.66666666666667,5
13,2,"P019",0,3,"bored_lethargic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,3,3,0,NA,NA,0,0,3,3,4.66666666666667,5
14,1,"P019",0,3,"exhausted_tired",0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,4,3,0,NA,NA,0,0,3.75,4,5,5
15,1,"P019",0,3,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,4,5,0,NA,NA,0,0,4.25,4,5.22222222222222,5
16,1,"P019",0,3,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3,5,5,0,NA,NA,0,0,4.75,5,5.44444444444444,5
18,1,"P019",0,3,"irritated_frustrated",0,0,0,0,0,0,0,1,3,5,5,5,5,4,0,0,0,0,1,"other",6,4.8,5,0,0,0.666666666666667,1
19,1,"P019",0,3,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,NA,NA,0,0,3,3,4.66666666666667,5
21,1,"P019",0,3,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,NA,NA,0,0,3,3,4.66666666666667,5
22,2,"P019",0,3,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,NA,NA,0,0,3,3,4.66666666666667,5
23,2,"P019",0,3,"exhausted_tired",0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,4,0,NA,NA,0,0,3.25,3,4.77777777777778,5
24,1,"P019",0,3,"exhausted_tired",0,0,0,0,0,1,0,0,1,1,0,0,2,0,3,2,3,3,1,"other",2,0.6,1,2.75,3,4.22222222222222,4
25,2,"P019",0,3,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,NA,NA,0,0,3,3,4.66666666666667,5
26,1,"P019",0,3,"upset_angry exhausted_tired",0,0,0,0,1,1,0,0,3,5,4,5,4,5,4,5,4,5,1,"other",6,4.6,5,4.5,5,2.77777777777778,3
27,1,"P019",0,3,"exhausted_tired",0,0,0,0,0,1,0,0,2,3,3,3,3,3,4,4,3,4,0,NA,NA,3,3,3.75,4,3.33333333333333,3
28,2,"P019",0,3,"exhausted_tired",0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,3,0,NA,NA,0,0,3,3,4.66666666666667,5
29,1,"P019",0,3,"irritated_frustrated",0,0,0,0,0,0,0,1,3,6,6,6,6,6,6,6,6,6,1,"friends",6,6,6,6,6,2.66666666666667,3
30,2,"P019",0,3,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,NA,NA,0,0,3,3,4.66666666666667,5
1,1,"P020",-2,2,"exhausted_tired bored_lethargic irritated_frustrated",0,0,0,0,0,1,1,1,2,4,6,6,2,4,1,0,0,4,1,"home",-3,4.4,4,1.25,1,1.44444444444444,1
2,2,"P020",2,4,"thrilled_enthusiastic accomplished_productive exhausted_tired",0,1,0,1,0,1,0,0,1,2,4,0,5,0,4,4,4,5,0,NA,NA,2.2,2,4.25,4,4,4
3,1,"P020",4,5,"joyful_happy thrilled_enthusiastic exhausted_tired",1,1,0,0,0,1,0,0,3,5,5,0,5,0,4,4,3,6,1,"friends",2,3,3,4.25,4,3.55555555555556,4
4,1,"P020",0,3,"thrilled_enthusiastic upset_angry exhausted_tired irritated_frustrated",0,1,0,0,1,1,0,1,3,6,6,0,0,0,3,5,3,6,0,NA,NA,2.4,2,4.25,4,3.88888888888889,4
5,2,"P020",6,6,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive exhausted_tired",1,1,1,1,0,1,0,0,2,4,0,0,2,4,4,5,4,5,0,NA,NA,2,2,4.5,5,4.22222222222222,4
6,1,"P020",5,5.5,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive",1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
7,1,"P020",5,5.5,"joyful_happy thrilled_enthusiastic accomplished_productive irritated_frustrated",1,1,0,1,0,0,0,1,1,2,3,0,6,0,3,4,3,5,0,NA,NA,2.2,2,3.75,4,3.77777777777778,4
8,2,"P020",3,4.5,"calm_relaxed accomplished_productive exhausted_tired",0,0,1,1,0,1,0,0,1,2,2,0,0,2,1,4,3,4,1,"home",-4,1.2,1,3,3,4,4
9,1,"P020",-2,2,"upset_angry exhausted_tired irritated_frustrated",0,0,0,0,1,1,0,1,3,5,6,6,6,0,4,4,4,4,1,"friends",4,4.6,5,4,4,2.55555555555556,3
10,1,"P020",6,6,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive",1,1,1,1,0,0,0,0,1,1,1,0,6,0,3,5,6,6,1,"friends",6,1.6,2,5,5,4.66666666666667,5
11,1,"P020",4,5,"joyful_happy accomplished_productive upset_angry exhausted_tired",1,0,0,1,1,1,0,0,0,0,1,0,0,0,6,4,4,4,1,"friends",-3,0.2,0,4.5,5,5.22222222222222,5
12,2,"P020",5,5.5,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive exhausted_tired bored_lethargic",1,1,1,1,0,1,1,0,1,1,0,0,6,0,4,3,5,5,0,NA,NA,1.4,1,4.25,4,4.44444444444444,4
13,2,"P020",6,6,"joyful_happy thrilled_enthusiastic calm_relaxed upset_angry",1,1,1,0,1,0,0,0,1,1,2,0,0,0,6,4,6,5,0,NA,NA,0.6,1,5.25,5,5.33333333333333,5
14,2,"P020",4,5,"joyful_happy calm_relaxed accomplished_productive upset_angry",1,0,1,1,1,0,0,0,2,4,1,0,0,1,0,3,4,4,0,NA,NA,1.2,1,2.75,3,3.88888888888889,4
15,1,"P020",6,6,"joyful_happy calm_relaxed upset_angry exhausted_tired",1,0,1,0,1,1,0,0,3,5,6,5,1,6,5,3,4,4,1,"friends",-6,4.6,5,4,4,2.55555555555556,3
16,2,"P020",6,6,"joyful_happy thrilled_enthusiastic exhausted_tired",1,1,0,0,0,1,0,0,0,0,0,0,2,0,6,4,6,4,1,"home",6,0.4,0,5,5,5.33333333333333,5
17,1,"P020",5,5.5,"joyful_happy thrilled_enthusiastic calm_relaxed irritated_frustrated",1,1,1,0,0,0,0,1,0,0,2,0,0,0,4,0,2,6,0,NA,NA,0.4,0,3,3,4.44444444444444,4
18,2,"P020",5,5.5,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,4,4,4,1,"friends",4,0,0,3.75,4,5,5
19,2,"P020",-3,1.5,"upset_angry exhausted_tired bored_lethargic irritated_frustrated",0,0,0,0,1,1,1,1,3,6,6,6,1,6,1,0,0,0,1,"work",-6,5,5,0.25,0,0.666666666666667,1
20,2,"P020",6,6,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,1,1,1,2,0,0,2,3,6,4,0,NA,NA,0.8,1,3.75,4,4.55555555555556,5
21,2,"P020",6,6,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive",1,1,1,1,0,0,0,0,1,1,2,0,0,0,6,5,6,4,0,NA,NA,0.6,1,5.25,5,5.33333333333333,5
22,1,"P020",6,6,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive",1,1,1,1,0,0,0,0,0,0,0,0,1,0,6,6,6,6,1,"friends",6,0.2,0,6,6,5.88888888888889,6
23,1,"P020",6,6,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive exhausted_tired",1,1,1,1,0,1,0,0,0,0,0,0,0,0,6,6,6,6,1,"home",6,0,0,6,6,6,6
24,1,"P020",6,6,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive exhausted_tired",1,1,1,1,0,1,0,0,0,0,1,0,1,0,6,6,6,6,1,"friends",4,0.4,0,6,6,5.77777777777778,6
25,2,"P020",6,6,"joyful_happy calm_relaxed upset_angry exhausted_tired",1,0,1,0,1,1,0,0,1,2,2,0,3,0,4,3,4,4,1,"friends",-6,1.4,1,3.75,4,4.22222222222222,4
26,2,"P020",-5,0.5,"accomplished_productive upset_angry exhausted_tired irritated_frustrated",0,0,0,1,1,1,0,1,3,6,5,5,0,6,2,4,0,2,1,"work",-6,4.4,4,2,2,1.77777777777778,2
27,2,"P020",6,6,"joyful_happy thrilled_enthusiastic calm_relaxed exhausted_tired",1,1,1,0,0,1,0,0,1,1,0,0,0,0,5,5,6,5,1,"home",6,0.2,0,5.25,5,5.55555555555556,6
28,1,"P020",6,6,"joyful_happy thrilled_enthusiastic accomplished_productive",1,1,0,1,0,0,0,0,0,0,1,0,0,0,5,6,6,6,1,"home",6,0.2,0,5.75,6,5.77777777777778,6
29,2,"P020",6,6,"upset_angry exhausted_tired bored_lethargic irritated_frustrated",0,0,0,0,1,1,1,1,1,1,1,1,2,1,3,0,0,0,0,NA,NA,1.2,1,0.75,1,3,3
30,1,"P020",-6,0,"upset_angry exhausted_tired bored_lethargic irritated_frustrated",0,0,0,0,1,1,1,1,3,6,6,6,6,6,0,0,0,0,1,"friends",-6,6,6,0,0,0,0
1,1,"P021",2,4,"calm_relaxed",0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,4,4,4,0,NA,NA,0.4,0,3,3,4.44444444444444,4
2,2,"P021",4,5,"joyful_happy",1,0,0,0,0,0,0,0,1,1,1,1,0,0,4,4,4,4,0,NA,NA,0.6,1,4,4,4.77777777777778,5
3,2,"P021",3,4.5,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,0,NA,NA,0,0,3.5,4,4.88888888888889,5
4,1,"P021",4,5,"joyful_happy",1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5,5,0,NA,NA,0.4,0,2.5,3,4.22222222222222,4
5,2,"P021",4,5,"joyful_happy",1,0,0,0,0,0,0,0,1,1,0,0,0,0,5,5,5,5,0,NA,NA,0.2,0,5,5,5.44444444444444,5
6,2,"P021",3,4.5,"calm_relaxed",0,0,1,0,0,0,0,0,1,1,1,0,0,0,5,5,5,4,0,NA,NA,0.4,0,4.75,5,5.22222222222222,5
7,2,"P021",5,5.5,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,0,NA,NA,0,0,5.25,5,5.66666666666667,6
9,1,"P021",3,4.5,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,NA,NA,0,0,5,5,5.55555555555556,6
10,1,"P021",2,4,"calm_relaxed",0,0,1,0,0,0,0,0,1,1,1,0,0,0,5,5,5,5,0,NA,NA,0.4,0,5,5,5.33333333333333,5
11,1,"P021",1,3.5,"calm_relaxed",0,0,1,0,0,0,0,0,1,1,2,1,0,0,4,5,4,3,0,NA,NA,0.8,1,4,4,4.66666666666667,5
12,2,"P021",3,4.5,"joyful_happy",1,0,0,0,0,0,0,0,1,1,0,0,0,0,5,5,5,5,0,NA,NA,0.2,0,5,5,5.44444444444444,5
13,1,"P021",2,4,"calm_relaxed",0,0,1,0,0,0,0,0,1,1,1,0,0,0,5,4,4,4,0,NA,NA,0.4,0,4.25,4,5,5
14,2,"P021",3,4.5,"calm_relaxed exhausted_tired",0,0,1,0,0,1,0,0,0,0,1,0,0,0,5,5,5,5,0,NA,NA,0.2,0,5,5,5.44444444444444,5
15,2,"P021",1,3.5,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,NA,NA,0,0,4,4,5.11111111111111,5
16,1,"P021",1,3.5,"accomplished_productive",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,4,4,0,NA,NA,0.2,0,3,3,4.55555555555556,5
17,1,"P021",2,4,"calm_relaxed bored_lethargic",0,0,1,0,0,0,1,0,0,0,1,1,0,0,4,4,4,4,0,NA,NA,0.4,0,4,4,4.88888888888889,5
18,1,"P021",1,3.5,"calm_relaxed exhausted_tired",0,0,1,0,0,1,0,0,1,1,1,1,0,0,4,4,4,4,0,NA,NA,0.6,1,4,4,4.77777777777778,5
19,2,"P021",5,5.5,"joyful_happy accomplished_productive",1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
20,1,"P021",2,4,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,NA,NA,0,0,4,4,5.11111111111111,5
21,2,"P021",3,4.5,"calm_relaxed",0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,5,5,5,0,NA,NA,0.2,0,5,5,5.44444444444444,5
22,2,"P021",2,4,"exhausted_tired",0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,5,4,3,0,NA,NA,0.2,0,3.75,4,4.88888888888889,5
23,2,"P021",2,4,"accomplished_productive",0,0,0,1,0,0,0,0,1,1,1,0,0,0,4,4,4,3,0,NA,NA,0.4,0,3.75,4,4.77777777777778,5
24,1,"P021",2,4,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,0,NA,NA,0,0,4.75,5,5.44444444444444,5
25,1,"P021",1,3.5,"calm_relaxed",0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,0,NA,NA,0.4,0,4,4,4.88888888888889,5
26,2,"P021",4,5,"joyful_happy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,NA,NA,0,0,5,5,5.55555555555556,6
27,2,"P021",1,3.5,"calm_relaxed exhausted_tired",0,0,1,0,0,1,0,0,1,1,1,1,0,0,5,5,5,5,0,NA,NA,0.6,1,5,5,5.22222222222222,5
28,1,"P021",2,4,"calm_relaxed",0,0,1,0,0,0,0,0,1,1,0,0,1,0,4,4,4,4,0,NA,NA,0.4,0,4,4,4.88888888888889,5
29,2,"P021",3,4.5,"joyful_happy calm_relaxed",1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,5,5,4,0,NA,NA,0,0,4.5,5,5.33333333333333,5
30,2,"P021",3,4.5,"calm_relaxed accomplished_productive",0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,5,5,5,0,NA,NA,0,0,5.25,5,5.66666666666667,6
1,1,"P022",5,5.5,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive irritated_frustrated",1,1,1,1,0,0,0,1,1,2,1,0,0,0,6,5,5,5,0,NA,NA,0.6,1,5.25,5,5.33333333333333,5
2,2,"P022",3,4.5,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive exhausted_tired",1,1,1,1,0,1,0,0,0,0,1,0,0,0,6,6,6,6,0,NA,NA,0.2,0,6,6,5.88888888888889,6
3,1,"P022",4,5,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,2,4,1,0,2,0,5,5,5,3,0,NA,NA,1.4,1,4.5,5,4.55555555555556,5
4,1,"P022",3,4.5,"accomplished_productive upset_angry exhausted_tired bored_lethargic irritated_frustrated",0,0,0,1,1,1,1,1,3,5,5,1,4,0,6,5,3,1,1,"work",-4,3,3,3.75,4,3.33333333333333,3
5,2,"P022",4,5,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive upset_angry",1,1,1,1,1,0,0,0,2,4,0,2,0,1,5,5,5,5,1,"home",-2,1.4,1,5,5,4.77777777777778,5
6,2,"P022",-4,1,"upset_angry exhausted_tired irritated_frustrated",0,0,0,0,1,1,0,1,3,6,6,6,5,2,3,1,1,0,1,"work",-5,5,5,1.25,1,1.11111111111111,1
7,2,"P022",5,5.5,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive exhausted_tired",1,1,1,1,0,1,0,0,1,2,1,0,0,0,6,6,6,6,1,"work",6,0.6,1,6,6,5.66666666666667,6
8,1,"P022",6,6,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive exhausted_tired",1,1,1,1,0,1,0,0,2,3,1,0,4,0,6,6,6,6,1,"home",6,1.6,2,6,6,5.11111111111111,5
9,1,"P022",5,5.5,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive exhausted_tired",1,1,1,1,0,1,0,0,1,1,0,0,0,0,6,6,6,6,0,NA,NA,0.2,0,6,6,5.88888888888889,6
10,1,"P022",5,5.5,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,2,3,2,0,0,0,6,6,6,6,0,NA,NA,1,1,6,6,5.44444444444444,5
11,1,"P022",6,6,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive",1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,6,6,6,1,"home",6,0,0,6,6,6,6
12,1,"P022",6,6,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive",1,1,1,1,0,0,0,0,2,4,3,0,0,0,6,6,6,6,0,NA,NA,1.4,1,6,6,5.22222222222222,5
13,1,"P022",6,6,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive",1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
14,2,"P022",5,5.5,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive upset_angry",1,1,1,1,1,0,0,0,1,1,0,1,0,1,5,6,6,6,0,NA,NA,0.6,1,5.75,6,5.55555555555556,6
15,2,"P022",-4,1,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive",1,1,1,1,0,0,0,0,1,1,0,1,1,1,5,5,5,5,0,NA,NA,0.8,1,5,5,5.11111111111111,5
16,1,"P022",3,4.5,"upset_angry exhausted_tired irritated_frustrated",0,0,0,0,1,1,0,1,1,2,1,2,2,0,5,5,3,3,0,NA,NA,1.4,1,4,4,4.33333333333333,4
17,1,"P022",6,6,"joyful_happy thrilled_enthusiastic calm_relaxed",1,1,1,0,0,0,0,0,0,0,0,0,1,0,6,6,6,6,0,NA,NA,0.2,0,6,6,5.88888888888889,6
18,1,"P022",4,5,"joyful_happy calm_relaxed bored_lethargic",1,0,1,0,0,0,1,0,0,0,0,1,0,0,5,5,5,4,0,NA,NA,0.2,0,4.75,5,5.33333333333333,5
19,2,"P022",5,5.5,"joyful_happy calm_relaxed accomplished_productive upset_angry",1,0,1,1,1,0,0,0,1,2,0,0,0,0,6,5,5,5,0,NA,NA,0.4,0,5.25,5,5.44444444444444,5
20,1,"P022",4,5,"accomplished_productive upset_angry bored_lethargic irritated_frustrated",0,0,0,1,1,0,1,1,1,2,1,2,0,2,4,5,5,3,0,NA,NA,1.4,1,4.25,4,4.44444444444444,4
21,2,"P022",5,5.5,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,0,0,0,1,0,1,5,4,5,5,0,NA,NA,0.4,0,4.75,5,5.22222222222222,5
22,2,"P022",5,5.5,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive",1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,6,6,6,0,NA,NA,0,0,5.75,6,5.88888888888889,6
23,2,"P022",5,5.5,"joyful_happy thrilled_enthusiastic exhausted_tired",1,1,0,0,0,1,0,0,1,1,1,0,1,0,5,5,5,5,0,NA,NA,0.6,1,5,5,5.22222222222222,5
24,2,"P022",6,6,"joyful_happy thrilled_enthusiastic accomplished_productive",1,1,0,1,0,0,0,0,0,0,0,0,1,0,6,6,6,6,0,NA,NA,0.2,0,6,6,5.88888888888889,6
25,2,"P022",4,5,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive",1,1,1,1,0,0,0,0,1,1,0,0,1,0,6,6,6,6,0,NA,NA,0.4,0,6,6,5.77777777777778,6
26,1,"P022",6,6,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive",1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,6,6,6,1,"work",6,0,0,6,6,6,6
27,2,"P022",6,6,"joyful_happy thrilled_enthusiastic accomplished_productive exhausted_tired",1,1,0,1,0,1,0,0,0,0,1,0,0,0,6,6,6,6,0,NA,NA,0.2,0,6,6,5.88888888888889,6
28,2,"P022",6,6,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive",1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
29,2,"P022",6,6,"joyful_happy thrilled_enthusiastic accomplished_productive",1,1,0,1,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
30,1,"P022",6,6,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,1,1,1,0,0,0,5,5,5,5,0,NA,NA,0.4,0,5,5,5.33333333333333,5
1,2,"P023",5,5.5,"joyful_happy thrilled_enthusiastic accomplished_productive exhausted_tired",1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,0.2,0,0.25,0,3.33333333333333,3
1,2,"P023",5,5.5,"joyful_happy thrilled_enthusiastic calm_relaxed exhausted_tired",1,1,1,0,0,1,0,0,0,0,0,0,0,0,5,6,6,6,0,NA,NA,0,0,5.75,6,5.88888888888889,6
2,2,"P023",6,6,"joyful_happy thrilled_enthusiastic accomplished_productive",1,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,6,6,0,NA,NA,0,0,4.25,4,5.22222222222222,5
3,2,"P023",4,5,"calm_relaxed exhausted_tired bored_lethargic",0,0,1,0,0,1,1,0,1,1,1,1,0,0,5,5,5,5,1,"other",3,0.6,1,5,5,5.22222222222222,5
4,1,"P023",2,4,"calm_relaxed upset_angry exhausted_tired bored_lethargic irritated_frustrated",0,0,1,0,1,1,1,1,1,1,2,2,0,6,5,5,4,4,1,"other",2,2.2,2,4.5,5,4.11111111111111,4
5,1,"P023",5,5.5,"joyful_happy thrilled_enthusiastic accomplished_productive",1,1,0,1,0,0,0,0,1,1,0,0,0,0,6,6,6,6,0,NA,NA,0.2,0,6,6,5.88888888888889,6
6,2,"P023",4,5,"joyful_happy thrilled_enthusiastic calm_relaxed",1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
7,1,"P023",6,6,"joyful_happy thrilled_enthusiastic calm_relaxed",1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
8,1,"P023",5,5.5,"joyful_happy thrilled_enthusiastic calm_relaxed upset_angry",1,1,1,0,1,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
10,2,"P023",4,5,"joyful_happy calm_relaxed exhausted_tired",1,0,1,0,0,1,0,0,0,0,0,0,0,0,6,5,5,5,0,NA,NA,0,0,5.25,5,5.66666666666667,6
11,2,"P023",5,5.5,"joyful_happy calm_relaxed accomplished_productive bored_lethargic",1,0,1,1,0,0,1,0,0,0,0,0,0,0,5,5,5,6,0,NA,NA,0,0,5.25,5,5.66666666666667,6
12,1,"P023",5,5.5,"joyful_happy thrilled_enthusiastic calm_relaxed",1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
13,1,"P023",5,5.5,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,0,0,0,0,0,0,6,4,4,5,0,NA,NA,0,0,4.75,5,5.44444444444444,5
14,1,"P023",5,5.5,"calm_relaxed exhausted_tired bored_lethargic",0,0,1,0,0,1,1,0,0,0,0,0,0,0,6,5,5,5,0,NA,NA,0,0,5.25,5,5.66666666666667,6
15,2,"P023",5,5.5,"joyful_happy thrilled_enthusiastic calm_relaxed accomplished_productive",1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,NA,NA,0,0,5,5,5.55555555555556,6
16,2,"P023",5,5.5,"joyful_happy calm_relaxed bored_lethargic",1,0,1,0,0,0,1,0,0,0,0,0,0,0,5,5,5,5,0,NA,NA,0,0,5,5,5.55555555555556,6
17,1,"P023",5,5.5,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,0,0,0,0,0,6,6,6,6,6,0,NA,NA,1.2,1,6,6,5.33333333333333,5
18,1,"P023",5,5.5,"joyful_happy thrilled_enthusiastic calm_relaxed bored_lethargic irritated_frustrated",1,1,1,0,0,0,1,1,0,0,0,1,0,0,6,6,6,6,0,NA,NA,0.2,0,6,6,5.88888888888889,6
19,2,"P023",5,5.5,"joyful_happy thrilled_enthusiastic calm_relaxed",1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
20,1,"P023",5,5.5,"joyful_happy thrilled_enthusiastic calm_relaxed exhausted_tired",1,1,1,0,0,1,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
21,1,"P023",5,5.5,"joyful_happy calm_relaxed bored_lethargic",1,0,1,0,0,0,1,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
22,2,"P023",0,3,"joyful_happy calm_relaxed exhausted_tired",1,0,1,0,0,1,0,0,0,0,1,0,0,0,6,6,6,6,0,NA,NA,0.2,0,6,6,5.88888888888889,6
23,2,"P023",4,5,"joyful_happy thrilled_enthusiastic exhausted_tired",1,1,0,0,0,1,0,0,0,0,0,0,1,0,6,6,6,6,0,NA,NA,0.2,0,6,6,5.88888888888889,6
24,1,"P023",5,5.5,"joyful_happy calm_relaxed bored_lethargic",1,0,1,0,0,0,1,0,0,0,0,0,0,0,5,5,5,5,0,NA,NA,0,0,5,5,5.55555555555556,6
25,2,"P023",5,5.5,"joyful_happy calm_relaxed accomplished_productive upset_angry",1,0,1,1,1,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
26,1,"P023",5,5.5,"joyful_happy calm_relaxed accomplished_productive",1,0,1,1,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,NA,NA,0,0,6,6,6,6
